date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,new_death,pnew_death
07/25/2020,Florida,409585,,,12115,72,5777,124,1
07/26/2020,Florida,418844,,,9259,41,5854,77,0
07/27/2020,Florida,427698,,,8854,95,5931,77,0
07/28/2020,Florida,436867,,,9169,189,6117,186,2
07/29/2020,Florida,446251,,,9384,225,6333,216,1
07/30/2020,Florida,456105,,,9854,0,6586,253,0
07/31/2020,Florida,465030,,,8925,467,6843,257,4
08/01/2020,Florida,474621,,,9591,116,7022,179,2
08/02/2020,Florida,481668,,,7047,4,7084,62,0
08/03/2020,Florida,486426,,,4758,51,7292,208,1
08/04/2020,Florida,491773,,,5347,146,7402,110,0
08/05/2020,Florida,497181,,,5408,220,7627,225,1
08/06/2020,Florida,504768,,,7587,208,7747,120,6
08/07/2020,Florida,512421,,,7653,327,7927,180,2
08/08/2020,Florida,520846,,,8425,156,8109,182,2
08/09/2020,Florida,527036,,,6190,49,8186,77,1
08/10/2020,Florida,531188,,,4152,68,8359,173,3
08/11/2020,Florida,536981,,,5793,153,8553,194,1
08/12/2020,Florida,545040,,,8059,145,8765,212,0
08/13/2020,Florida,551232,,,6192,172,8913,148,0
08/14/2020,Florida,557337,,,6105,132,9141,228,2
08/15/2020,Florida,563628,,,6291,120,9345,204,3
08/16/2020,Florida,567375,,,3747,17,9452,107,2
08/17/2020,Florida,570024,,,2649,22,9539,87,2
08/18/2020,Florida,573811,,,3787,154,9758,219,1
08/19/2020,Florida,577891,,,4080,162,9932,174,2
08/20/2020,Florida,582407,,,4516,280,10049,117,1
08/21/2020,Florida,587023,,,4616,343,10168,119,4
08/22/2020,Florida,591283,,,4260,168,10274,106,1
08/23/2020,Florida,594287,,,3004,55,10325,51,0
08/24/2020,Florida,596511,,,2224,262,10397,72,1
08/25/2020,Florida,599176,,,2665,267,10580,183,2
08/26/2020,Florida,602113,,,2937,322,10733,153,0
08/27/2020,Florida,605342,,,3229,325,10868,135,2
08/28/2020,Florida,609074,,,3732,258,10957,89,3
08/29/2020,Florida,612206,,,3132,0,11105,148,0
08/30/2020,Florida,614753,,,2547,325,11119,14,2
08/31/2020,Florida,616629,,,1876,103,11187,68,0
09/01/2020,Florida,624116,,,7487,356,11374,187,1
09/02/2020,Florida,626426,,,2310,317,11501,127,1
09/03/2020,Florida,629913,,,3487,388,11650,149,4
09/04/2020,Florida,633060,,,3147,319,11750,100,7
09/05/2020,Florida,636653,,,3593,377,11811,61,1
09/06/2020,Florida,639166,,,2513,158,11849,38,2
09/07/2020,Florida,640978,,,1812,64,11871,22,0
09/08/2020,Florida,642775,,,1797,130,11915,44,0
09/09/2020,Florida,644781,,,2006,365,12115,200,5
09/10/2020,Florida,647318,,,2537,414,12326,211,2
09/11/2020,Florida,650922,,,3604,390,12502,176,4
09/12/2020,Florida,654090,,,3168,428,12600,98,2
09/13/2020,Florida,656485,,,2395,79,12608,8,0
09/14/2020,Florida,658203,,,1718,99,12642,34,0
09/15/2020,Florida,660946,,,2743,263,12787,145,7
09/16/2020,Florida,663234,,,2288,382,12939,152,3
09/17/2020,Florida,666507,,,3273,369,13086,147,5
09/18/2020,Florida,669684,,,3177,290,13225,139,3
09/19/2020,Florida,673194,,,3510,339,13287,62,9
09/20/2020,Florida,675691,,,2497,138,13296,9,1
09/21/2020,Florida,677362,,,1671,5,13317,21,-1
09/22/2020,Florida,679776,,,2414,392,13416,99,3
09/23/2020,Florida,682370,,,2594,447,13618,202,3
09/24/2020,Florida,684847,,,2477,362,13795,177,5
09/25/2020,Florida,687656,,,2809,0,13915,120,0
09/26/2020,Florida,690387,,,2731,666,14022,107,8
09/27/2020,Florida,692234,,,1847,144,14032,10,0
09/28/2020,Florida,692962,,,728,49,14037,5,-1
09/29/2020,Florida,696171,,,3209,408,14143,106,9
09/30/2020,Florida,698051,,,1880,264,14317,174,2
10/01/2020,Florida,700602,,,2551,532,14444,127,4
10/02/2020,Florida,703212,,,2610,378,14554,110,8
10/03/2020,Florida,705938,,,2726,414,14628,74,2
10/04/2020,Florida,707751,,,1813,252,14671,43,0
10/05/2020,Florida,709156,,,1405,54,14712,41,1
10/06/2020,Florida,711358,,,2202,471,14767,55,2
10/07/2020,Florida,713902,,,2544,518,14904,137,6
10/08/2020,Florida,717148,,,3246,419,15068,164,5
10/09/2020,Florida,720001,,,2853,307,15186,118,2
10/10/2020,Florida,720001,,,0,0,15186,0,0
10/11/2020,Florida,725415,,,5414,750,15364,178,1
10/12/2020,Florida,726934,,,1519,167,15412,48,2
10/13/2020,Florida,729591,,,2657,397,15531,119,4
10/14/2020,Florida,732399,,,2808,654,15595,64,5
10/15/2020,Florida,735685,,,3286,662,15736,141,4
10/16/2020,Florida,739050,,,3365,661,15830,94,3
10/17/2020,Florida,743018,,,3968,544,15917,87,4
10/18/2020,Florida,745492,,,2474,272,15967,50,2
10/19/2020,Florida,747183,,,1691,183,16021,54,0
10/20/2020,Florida,750739,,,3556,611,16105,84,6
10/21/2020,Florida,752845,,,2106,688,16210,105,6
10/22/2020,Florida,758306,,,5461,990,16267,57,1
10/23/2020,Florida,761924,,,3618,870,16340,73,4
10/24/2020,Florida,766305,,,4381,754,16417,77,-1
10/25/2020,Florida,768653,,,2348,419,16429,12,0
10/26/2020,Florida,771989,,,3336,512,16449,20,1
10/27/2020,Florida,776215,,,4226,985,16505,56,3
10/28/2020,Florida,780220,,,4005,1257,16571,66,3
10/29/2020,Florida,784331,,,4111,1131,16648,77,4
10/30/2020,Florida,789714,,,5383,1191,16720,72,6
10/31/2020,Florida,791997,,,2283,594,16761,41,0
11/01/2020,Florida,796802,,,4805,-431,16789,28,0
11/02/2020,Florida,801371,,,4569,2415,16834,45,6
11/03/2020,Florida,805924,,,4553,1252,16890,56,1
11/04/2020,Florida,810256,,,4332,1097,16922,32,1
11/05/2020,Florida,816376,,,6120,1534,16961,39,0
11/06/2020,Florida,821526,,,5150,1438,17014,53,4
11/07/2020,Florida,825906,,,4380,1139,17100,86,8
11/08/2020,Florida,832525,,,6619,0,17121,21,0
11/09/2020,Florida,836370,,,3845,1772,17179,58,4
11/10/2020,Florida,840652,,,4282,1017,17248,69,4
11/11/2020,Florida,846321,,,5669,1525,17300,52,0
11/12/2020,Florida,851825,,,5504,1288,17372,72,2
11/13/2020,Florida,858585,,,6760,2009,17445,73,6
11/14/2020,Florida,862990,,,4405,1295,17489,44,3
11/15/2020,Florida,872810,,,9820,3502,17518,29,1
11/16/2020,Florida,877340,,,4530,692,17559,41,2
11/17/2020,Florida,884625,,,7285,1948,17644,85,3
11/18/2020,Florida,892352,,,7727,2280,17731,87,7
11/19/2020,Florida,901234,,,8882,2353,17810,79,6
11/20/2020,Florida,910065,,,8831,2132,17890,80,5
11/21/2020,Florida,918240,,,8175,1868,17930,40,5
11/22/2020,Florida,924614,,,6374,1302,17991,61,1
11/23/2020,Florida,930728,,,6114,1882,18085,94,1
01/22/2020,Arizona,0,,,0,,0,0,
01/23/2020,Arizona,0,,,0,,0,0,
01/24/2020,Arizona,0,,,0,,0,0,
01/25/2020,Arizona,0,,,0,,0,0,
01/26/2020,Arizona,1,,,1,,0,0,
01/27/2020,Arizona,1,,,0,,0,0,
01/28/2020,Arizona,1,,,0,,0,0,
01/29/2020,Arizona,1,,,0,,0,0,
01/30/2020,Arizona,1,,,0,,0,0,
01/31/2020,Arizona,1,,,0,,0,0,
02/01/2020,Arizona,1,,,0,,0,0,
02/02/2020,Arizona,1,,,0,,0,0,
02/03/2020,Arizona,1,,,0,,0,0,
02/04/2020,Arizona,1,,,0,,0,0,
02/05/2020,Arizona,1,,,0,,0,0,
02/06/2020,Arizona,1,,,0,,0,0,
02/07/2020,Arizona,1,,,0,,0,0,
02/08/2020,Arizona,1,,,0,,0,0,
02/09/2020,Arizona,1,,,0,,0,0,
02/10/2020,Arizona,1,,,0,,0,0,
02/11/2020,Arizona,1,,,0,,0,0,
02/12/2020,Arizona,1,,,0,,0,0,
02/13/2020,Arizona,1,,,0,,0,0,
02/14/2020,Arizona,1,,,0,,0,0,
02/15/2020,Arizona,1,,,0,,0,0,
02/16/2020,Arizona,1,,,0,,0,0,
02/17/2020,Arizona,1,,,0,,0,0,
02/18/2020,Arizona,1,,,0,,0,0,
02/19/2020,Arizona,1,,,0,,0,0,
02/20/2020,Arizona,1,,,0,,0,0,
02/21/2020,Arizona,1,,,0,,0,0,
02/22/2020,Arizona,1,,,0,,0,0,
02/23/2020,Arizona,1,,,0,,0,0,
02/24/2020,Arizona,1,,,0,,0,0,
02/25/2020,Arizona,1,,,0,,0,0,
02/26/2020,Arizona,1,,,0,,0,0,
02/27/2020,Arizona,1,,,0,,0,0,
02/28/2020,Arizona,1,,,0,,0,0,
02/29/2020,Arizona,1,,,0,,0,0,
03/01/2020,Arizona,1,,,0,,0,0,
03/02/2020,Arizona,1,,,0,,0,0,
03/03/2020,Arizona,2,,,1,,0,0,
03/04/2020,Arizona,2,,,0,,0,0,
03/05/2020,Arizona,3,,,1,,0,0,
03/06/2020,Arizona,3,,,0,,0,0,
03/07/2020,Arizona,5,,,2,,0,0,
03/08/2020,Arizona,5,,,0,,0,0,
03/09/2020,Arizona,6,,,1,,0,0,
03/10/2020,Arizona,8,,,2,,0,0,
03/11/2020,Arizona,9,,,1,,0,0,
03/12/2020,Arizona,9,,,0,,0,0,
03/13/2020,Arizona,10,,,1,,0,0,
03/14/2020,Arizona,12,,,2,,0,0,
03/15/2020,Arizona,13,,,1,,0,0,
03/16/2020,Arizona,18,,,5,,0,0,
03/17/2020,Arizona,18,,,0,,0,0,
03/18/2020,Arizona,27,,,9,,0,0,
03/19/2020,Arizona,44,,,17,,0,0,
03/20/2020,Arizona,63,,,19,,1,1,
03/21/2020,Arizona,104,,,41,,1,0,
03/22/2020,Arizona,152,,,48,,2,1,
03/23/2020,Arizona,253,,,101,,2,0,
03/24/2020,Arizona,326,,,73,,5,3,
03/25/2020,Arizona,401,,,75,,6,1,
03/26/2020,Arizona,508,,,107,,8,2,
03/27/2020,Arizona,665,,,157,,13,5,
03/28/2020,Arizona,773,,,108,,15,2,
03/29/2020,Arizona,919,,,146,,17,2,
03/30/2020,Arizona,1157,,,238,,20,3,
03/31/2020,Arizona,1289,,,132,,24,4,
04/01/2020,Arizona,1413,,,124,,29,5,
04/02/2020,Arizona,1598,,,185,,32,3,
04/03/2020,Arizona,1769,,,171,,41,9,
04/04/2020,Arizona,2019,,,250,,52,11,
04/05/2020,Arizona,2269,,,250,,64,12,
04/06/2020,Arizona,2456,,,187,,65,1,
04/07/2020,Arizona,2575,,,119,,73,8,
04/08/2020,Arizona,2726,,,151,,80,7,
04/09/2020,Arizona,3018,,,292,,89,9,
04/10/2020,Arizona,3112,,,94,,97,8,
04/11/2020,Arizona,3393,,,281,,108,11,
04/12/2020,Arizona,3539,,,146,,115,7,
04/13/2020,Arizona,3702,,,163,,122,7,
04/14/2020,Arizona,3806,,,104,,131,9,
04/15/2020,Arizona,3962,,,156,,142,11,
04/16/2020,Arizona,4234,,,272,,150,8,
04/17/2020,Arizona,4507,,,273,,169,19,
04/18/2020,Arizona,4719,,,212,,177,8,
04/19/2020,Arizona,4929,4929,0,210,0,184,7,0
04/20/2020,Arizona,5064,5064,0,135,0,187,3,0
04/21/2020,Arizona,5251,5251,0,187,0,208,21,0
04/22/2020,Arizona,5459,5459,0,208,0,229,21,0
04/23/2020,Arizona,5769,5769,0,310,0,249,20,0
04/24/2020,Arizona,6045,6045,0,276,0,266,17,0
04/25/2020,Arizona,6280,6280,0,235,0,273,7,0
04/26/2020,Arizona,6526,6526,0,246,0,275,2,0
04/27/2020,Arizona,6716,6716,0,190,0,275,0,0
04/28/2020,Arizona,6948,6948,0,232,0,293,18,0
04/29/2020,Arizona,7202,7202,0,254,0,254,-39,0
04/30/2020,Arizona,7648,7648,0,446,0,320,66,0
05/01/2020,Arizona,7962,7962,0,314,0,330,10,0
05/02/2020,Arizona,8364,8364,0,402,0,348,18,0
05/03/2020,Arizona,8640,8640,0,276,0,362,14,0
05/04/2020,Arizona,8919,8919,0,279,0,362,0,0
05/05/2020,Arizona,9305,9305,0,386,0,395,33,0
05/06/2020,Arizona,9707,9707,0,402,0,426,31,0
05/07/2020,Arizona,9945,9945,0,238,0,450,24,0
05/08/2020,Arizona,10526,10526,0,581,0,517,67,0
05/09/2020,Arizona,10960,10960,0,434,0,532,15,0
05/10/2020,Arizona,11119,11119,0,159,0,536,4,0
05/11/2020,Arizona,11380,11380,0,261,0,542,6,0
05/12/2020,Arizona,11736,11736,0,356,0,562,20,0
05/13/2020,Arizona,12176,12176,0,440,0,594,32,0
05/14/2020,Arizona,12674,12674,0,498,0,624,30,0
05/15/2020,Arizona,13169,13169,0,495,0,651,27,0
05/16/2020,Arizona,13631,13631,0,462,0,679,28,0
05/17/2020,Arizona,13937,13937,0,306,0,680,1,0
05/18/2020,Arizona,14170,14170,0,233,0,686,6,0
05/19/2020,Arizona,14566,14566,0,396,0,704,18,0
05/20/2020,Arizona,14897,14897,0,331,0,747,43,0
05/21/2020,Arizona,15315,15315,0,418,0,763,16,0
05/22/2020,Arizona,15608,15608,0,293,0,775,12,0
05/23/2020,Arizona,16039,16039,0,431,0,799,24,0
05/24/2020,Arizona,16339,16339,0,300,0,800,1,0
05/25/2020,Arizona,16561,16561,0,222,0,806,6,0
05/26/2020,Arizona,16783,16783,0,222,0,807,1,0
05/27/2020,Arizona,17262,17262,0,479,0,831,24,0
05/28/2020,Arizona,17763,17763,0,501,0,857,26,0
05/29/2020,Arizona,18465,18465,0,702,0,885,28,0
05/30/2020,Arizona,19255,19255,0,790,0,903,18,0
05/31/2020,Arizona,19936,19936,0,681,0,906,3,0
06/01/2020,Arizona,20123,20123,0,187,0,917,11,0
06/02/2020,Arizona,21250,20977,273,1127,273,941,24,62
06/03/2020,Arizona,22223,22223,0,973,-273,981,40,-62
06/04/2020,Arizona,22753,22753,0,530,0,996,15,0
06/05/2020,Arizona,24332,24055,277,1579,277,1012,16,64
06/06/2020,Arizona,25451,25451,0,1119,-277,1042,30,-64
06/07/2020,Arizona,26889,26603,286,1438,286,1044,2,66
06/08/2020,Arizona,27678,27678,0,789,-286,1047,3,-66
06/09/2020,Arizona,28296,27998,298,618,298,1070,23,66
06/10/2020,Arizona,29852,29549,303,1556,5,1095,25,0
06/11/2020,Arizona,31264,30955,309,1412,6,1127,32,1
06/12/2020,Arizona,32918,32602,316,1654,7,1144,17,0
06/13/2020,Arizona,34458,34146,312,1540,-4,1183,39,0
06/14/2020,Arizona,35691,35374,317,1233,5,1186,3,0
06/15/2020,Arizona,36705,36377,328,1014,11,1194,8,0
06/16/2020,Arizona,39097,38754,343,2392,15,1219,25,12
06/17/2020,Arizona,40924,40577,347,1827,4,1239,20,1
06/18/2020,Arizona,43443,43085,358,2519,11,1271,32,7
06/19/2020,Arizona,46689,46323,366,3246,8,1312,41,1
06/20/2020,Arizona,49798,49426,372,3109,6,1338,26,3
06/21/2020,Arizona,52390,52018,372,2592,0,1339,1,0
06/22/2020,Arizona,54586,54214,372,2196,0,1342,3,0
06/23/2020,Arizona,58179,57799,380,3593,8,1384,42,2
06/24/2020,Arizona,59974,59586,388,1795,8,1463,79,4
06/25/2020,Arizona,63030,62634,396,3056,8,1490,27,0
06/26/2020,Arizona,66458,66055,403,3428,7,1535,45,3
06/27/2020,Arizona,70051,69641,410,3593,7,1579,44,0
06/28/2020,Arizona,73908,73497,411,3857,1,1588,9,0
06/29/2020,Arizona,74533,74119,414,625,3,1588,0,0
06/30/2020,Arizona,79215,78781,434,4682,20,1632,44,3
07/01/2020,Arizona,84092,83645,447,4877,13,1720,88,10
07/02/2020,Arizona,87425,86970,455,3333,8,1757,37,2
07/03/2020,Arizona,91858,91396,462,4433,7,1788,31,0
07/04/2020,Arizona,94553,94085,468,2695,6,1805,17,0
07/05/2020,Arizona,98089,97611,478,3536,10,1809,4,0
07/06/2020,Arizona,101441,100943,498,3352,20,1810,1,0
07/07/2020,Arizona,105094,104572,522,3653,24,1927,117,5
07/08/2020,Arizona,108614,108031,583,3520,61,1963,36,1
07/09/2020,Arizona,112671,112028,643,4057,60,2038,75,0
07/10/2020,Arizona,116892,116209,683,4221,40,2082,44,0
07/11/2020,Arizona,119930,119233,697,3038,14,2151,69,0
07/12/2020,Arizona,122467,121758,709,2537,12,2237,86,2
07/13/2020,Arizona,123824,123101,723,1357,14,2245,8,0
07/14/2020,Arizona,128097,127345,752,4273,29,2337,92,6
07/15/2020,Arizona,131354,130576,778,3257,26,2434,97,10
07/16/2020,Arizona,134613,133838,775,3259,-3,2492,58,0
07/17/2020,Arizona,138523,138523,0,3910,-775,2583,91,-139
07/18/2020,Arizona,141265,141265,0,2742,0,2730,147,0
07/19/2020,Arizona,143624,143624,0,2359,0,2761,31,0
07/20/2020,Arizona,145183,145183,0,1559,0,2784,23,0
07/21/2020,Arizona,148683,148683,0,3500,0,2918,134,0
07/22/2020,Arizona,150609,150609,0,1926,0,2974,56,0
07/23/2020,Arizona,152944,152944,0,2335,0,3063,89,0
07/24/2020,Arizona,156301,156301,0,3357,0,3142,79,0
07/25/2020,Arizona,160041,160041,0,3740,0,3286,144,0
07/26/2020,Arizona,162014,162014,0,1973,0,3305,19,0
07/27/2020,Arizona,163827,163827,0,1813,0,3304,-1,0
07/28/2020,Arizona,165934,165934,0,2107,0,3408,104,0
07/29/2020,Arizona,168273,168273,0,2339,0,3454,46,0
07/30/2020,Arizona,170798,170798,0,2525,0,3626,172,0
07/31/2020,Arizona,174010,174010,0,3212,0,3694,68,0
08/01/2020,Arizona,177022,177022,0,3012,0,3747,53,0
08/02/2020,Arizona,178467,178467,0,1445,0,3765,18,0
08/03/2020,Arizona,179497,179497,0,1030,0,3779,14,0
08/04/2020,Arizona,180505,180505,0,1008,0,3845,66,0
08/05/2020,Arizona,182203,182203,0,1698,0,3932,87,0
08/06/2020,Arizona,183647,182408,1239,1444,1239,4002,70,216
08/07/2020,Arizona,185053,183791,1262,1406,23,4081,79,5
08/08/2020,Arizona,186107,184805,1302,1054,40,4137,56,11
08/09/2020,Arizona,186923,185593,1330,816,28,4150,13,0
08/10/2020,Arizona,187523,186180,1343,600,13,4154,4,0
08/11/2020,Arizona,188737,187362,1375,1214,32,4199,45,16
08/12/2020,Arizona,189443,188053,1390,706,15,4347,148,4
08/13/2020,Arizona,190794,189386,1408,1351,18,4383,36,1
08/14/2020,Arizona,191721,190292,1429,927,21,4423,40,1
08/15/2020,Arizona,192654,191211,1443,933,14,4492,69,0
08/16/2020,Arizona,193537,192062,1475,883,32,4506,14,0
08/17/2020,Arizona,194005,192514,1491,468,16,4506,0,0
08/18/2020,Arizona,194920,193416,1504,915,13,4529,23,2
08/19/2020,Arizona,195557,194042,1515,637,11,4634,105,0
08/20/2020,Arizona,196280,194734,1546,723,31,4684,50,-1
08/21/2020,Arizona,196899,195331,1568,619,22,4688,4,0
08/22/2020,Arizona,197895,196318,1577,996,9,4756,68,1
08/23/2020,Arizona,198103,196521,1582,208,5,4771,15,0
08/24/2020,Arizona,198414,196821,1593,311,11,4771,0,1
08/25/2020,Arizona,199273,197671,1602,859,9,4792,21,0
08/26/2020,Arizona,199459,197844,1615,186,13,4896,104,-1
08/27/2020,Arizona,200139,198504,1635,680,20,4929,33,0
08/28/2020,Arizona,200658,198978,1680,519,45,4978,49,13
08/29/2020,Arizona,201287,199579,1708,629,28,5007,29,0
08/30/2020,Arizona,201661,199948,1713,374,5,5030,23,-1
08/31/2020,Arizona,201835,200104,1731,174,18,5029,-1,-1
09/01/2020,Arizona,202342,200608,1734,507,3,5044,15,0
09/02/2020,Arizona,202861,201111,1750,519,16,5065,21,-1
09/03/2020,Arizona,203953,202183,1770,1092,20,5130,65,3
09/04/2020,Arizona,204681,202895,1786,728,16,5171,41,5
09/05/2020,Arizona,205516,203722,1794,835,8,5207,36,0
09/06/2020,Arizona,205766,203969,1797,250,3,5221,14,0
09/07/2020,Arizona,205964,204157,1807,198,10,5219,-2,0
09/08/2020,Arizona,206045,204239,1806,81,-1,5221,2,0
09/09/2020,Arizona,206541,204715,1826,496,20,5251,30,-1
09/10/2020,Arizona,207002,205141,1861,461,35,5273,22,1
09/11/2020,Arizona,207523,205642,1881,521,20,5288,15,0
09/12/2020,Arizona,208128,206223,1905,605,24,5315,27,0
09/13/2020,Arizona,208512,206611,1901,384,-4,5322,7,-1
09/14/2020,Arizona,208725,206775,1950,213,49,5322,0,0
09/15/2020,Arizona,209209,207220,1989,484,39,5344,22,0
09/16/2020,Arizona,209907,207718,2189,698,200,5371,27,0
09/17/2020,Arizona,211660,208894,2766,1753,577,5409,38,1
09/18/2020,Arizona,212942,208777,4165,1282,1399,5451,42,17
09/19/2020,Arizona,213551,209298,4253,609,88,5467,16,0
09/20/2020,Arizona,214018,209701,4317,467,64,5476,9,1
09/21/2020,Arizona,214251,209916,4335,233,18,5478,2,0
09/22/2020,Arizona,214846,210610,4236,595,-99,5498,20,-24
09/23/2020,Arizona,215284,210920,4364,438,128,5525,27,-1
09/24/2020,Arizona,215852,211426,4426,568,62,5559,34,1
09/25/2020,Arizona,216367,211946,4421,515,-5,5587,28,0
09/26/2020,Arizona,216826,212376,4450,459,29,5622,35,-1
09/27/2020,Arizona,217237,212715,4522,411,72,5623,1,0
09/28/2020,Arizona,217510,212970,4540,273,18,5624,1,0
09/29/2020,Arizona,218184,213622,4562,674,22,5632,8,0
09/30/2020,Arizona,218507,213934,4573,323,11,5650,18,1
10/01/2020,Arizona,219212,214608,4604,705,31,5674,24,5
10/02/2020,Arizona,219763,215087,4676,551,72,5693,19,9
10/03/2020,Arizona,220399,215688,4711,636,35,5705,12,2
10/04/2020,Arizona,220754,216027,4727,355,16,5706,1,0
10/05/2020,Arizona,221070,216333,4737,316,10,5707,1,0
10/06/2020,Arizona,221934,217154,4780,864,43,5713,6,2
10/07/2020,Arizona,222538,217746,4792,604,12,5733,20,0
10/08/2020,Arizona,223401,218596,4805,863,13,5743,10,1
10/09/2020,Arizona,224084,219247,4837,683,32,5746,3,-1
10/10/2020,Arizona,224978,220086,4892,894,55,5759,13,1
10/11/2020,Arizona,225575,220671,4904,597,12,5759,0,0
10/12/2020,Arizona,226050,221139,4911,475,7,5759,0,0
10/13/2020,Arizona,226734,221804,4930,684,19,5767,8,1
10/14/2020,Arizona,227635,222592,5043,901,113,5772,5,-1
10/15/2020,Arizona,228748,223692,5056,1113,13,5789,17,0
10/16/2020,Arizona,229486,224399,5087,738,31,5806,17,0
10/17/2020,Arizona,230407,225264,5143,921,56,5824,18,-2
10/18/2020,Arizona,231149,225962,5187,742,44,5827,3,1
10/19/2020,Arizona,231897,226681,5216,748,29,5830,3,0
10/20/2020,Arizona,232937,227670,5267,1040,51,5837,7,1
10/21/2020,Arizona,233912,228597,5315,975,48,5854,17,0
10/22/2020,Arizona,234906,229565,5341,994,26,5859,5,-1
10/23/2020,Arizona,235882,230488,5394,976,53,5865,6,1
10/24/2020,Arizona,236772,231355,5417,890,23,5869,4,1
10/25/2020,Arizona,238163,232701,5462,1391,45,5874,5,0
10/26/2020,Arizona,238964,233480,5484,801,22,5875,1,0
10/27/2020,Arizona,240122,234607,5515,1158,31,5891,16,2
10/28/2020,Arizona,241165,235633,5532,1043,17,5905,14,1
10/29/2020,Arizona,242480,236835,5645,1315,113,5918,13,1
10/30/2020,Arizona,244045,238356,5689,1565,44,5934,16,1
10/31/2020,Arizona,245946,240130,5816,1901,127,5979,45,22
11/01/2020,Arizona,247473,241596,5877,1527,61,5981,2,3
11/02/2020,Arizona,248139,242220,5919,666,42,5982,1,0
11/03/2020,Arizona,249818,243782,6036,1679,117,6020,38,23
11/04/2020,Arizona,250633,244462,6171,815,135,6059,39,17
11/05/2020,Arizona,252768,246468,6300,2135,129,6087,28,22
11/06/2020,Arizona,254764,248330,6434,1996,134,6109,22,15
11/07/2020,Arizona,257339,250749,6590,2575,156,6147,38,22
11/08/2020,Arizona,259264,252596,6668,1925,78,6164,17,2
11/09/2020,Arizona,259699,253001,6698,435,30,6164,0,0
11/10/2020,Arizona,263133,256317,6816,3434,118,6192,28,16
11/11/2020,Arizona,265163,258237,6926,2030,110,6228,36,7
11/12/2020,Arizona,266562,259528,7034,1399,108,6240,12,5
11/13/2020,Arizona,269577,262454,7123,3015,89,6257,17,4
11/14/2020,Arizona,273053,265808,7245,3476,122,6300,43,4
11/15/2020,Arizona,275436,268103,7333,2383,88,6302,2,1
11/16/2020,Arizona,276912,269457,7455,1476,122,6302,0,0
11/17/2020,Arizona,279896,272312,7584,2984,129,6312,10,1
11/18/2020,Arizona,283102,275342,7760,3206,176,6365,53,6
11/19/2020,Arizona,287225,279218,8007,4123,247,6384,19,2
11/20/2020,Arizona,291696,283397,8299,4471,292,6427,43,1
11/21/2020,Arizona,295334,286880,8454,3638,155,6457,30,6
11/22/2020,Arizona,299665,291043,8622,4331,168,6464,7,0
11/23/2020,Arizona,302324,293574,8750,2659,128,6464,0,0
01/22/2020,South Carolina,0,,,0,,0,0,
01/23/2020,South Carolina,0,,,0,,0,0,
01/24/2020,South Carolina,0,,,0,,0,0,
01/25/2020,South Carolina,0,,,0,,0,0,
01/26/2020,South Carolina,0,,,0,,0,0,
01/27/2020,South Carolina,0,,,0,,0,0,
01/28/2020,South Carolina,0,,,0,,0,0,
01/29/2020,South Carolina,0,,,0,,0,0,
01/30/2020,South Carolina,0,,,0,,0,0,
01/31/2020,South Carolina,0,,,0,,0,0,
02/01/2020,South Carolina,0,,,0,,0,0,
02/02/2020,South Carolina,0,,,0,,0,0,
02/03/2020,South Carolina,0,,,0,,0,0,
02/04/2020,South Carolina,0,,,0,,0,0,
02/05/2020,South Carolina,0,,,0,,0,0,
02/06/2020,South Carolina,0,,,0,,0,0,
02/07/2020,South Carolina,0,,,0,,0,0,
02/08/2020,South Carolina,0,,,0,,0,0,
02/09/2020,South Carolina,0,,,0,,0,0,
02/10/2020,South Carolina,0,,,0,,0,0,
02/11/2020,South Carolina,0,,,0,,0,0,
02/12/2020,South Carolina,0,,,0,,0,0,
02/13/2020,South Carolina,0,,,0,,0,0,
02/14/2020,South Carolina,0,,,0,,0,0,
02/15/2020,South Carolina,0,,,0,,0,0,
02/16/2020,South Carolina,0,,,0,,0,0,
02/17/2020,South Carolina,0,,,0,,0,0,
02/18/2020,South Carolina,0,,,0,,0,0,
02/19/2020,South Carolina,0,,,0,,0,0,
02/20/2020,South Carolina,0,,,0,,0,0,
02/21/2020,South Carolina,0,,,0,,0,0,
02/22/2020,South Carolina,0,,,0,,0,0,
02/23/2020,South Carolina,0,,,0,,0,0,
02/24/2020,South Carolina,0,,,0,,0,0,
02/25/2020,South Carolina,0,,,0,,0,0,
02/26/2020,South Carolina,0,,,0,,0,0,
02/27/2020,South Carolina,0,,,0,,0,0,
02/28/2020,South Carolina,0,,,0,,0,0,
02/29/2020,South Carolina,0,,,0,,0,0,
